Root Superpathway	Gene Identifier	Log fold difference	Pointwise Relative Entropy
Developmental Biology	TRIM25	0.026343675	-0.007261543
Developmental Biology	VAV2	0.091588129	-0.007261543
Developmental Biology	BCLAF1	0.094495835	-0.007261543
Developmental Biology	CABLES1	0.066663833	-0.007261543
Developmental Biology	JUP	0.070191494	-0.007261543
Developmental Biology	MAML2	0.124050069	-0.007261543
Developmental Biology	MBNL1	0.076579337	-0.007261543
Developmental Biology	MEF2A	0.13574877	-0.007261543
Developmental Biology	MOB3A	0.078711152	-0.007261543
Developmental Biology	MYB	0.062680422	-0.007261543
Developmental Biology	NOTCH2	0.069429525	-0.007261543
Developmental Biology	NRP2	0.07172161	-0.007261543
Developmental Biology	PTK2	0.064185358	-0.007261543
Developmental Biology	PTK2B	0.130131169	-0.007261543
Developmental Biology	PTPN1	0.10680333	-0.007261543
Developmental Biology	PTPN12	0.059781032	-0.007261543
Developmental Biology	QKI	0.072675761	-0.007261543
Developmental Biology	SLAMF1	0.098357238	-0.007261543
Developmental Biology	SMAD3	0.051649177	-0.007261543
Developmental Biology	SMAD4	0.061506982	-0.007261543
Developmental Biology	SOX5	0.094100856	-0.007261543
Developmental Biology	SP3	0.056998425	-0.007261543
Developmental Biology	SPEN	0.065844683	-0.007261543
Developmental Biology	SPTAN1	0.109336174	-0.007261543
Developmental Biology	SPTBN1	0.113900973	-0.007261543
Developmental Biology	TCF4	0.090597617	-0.007261543
Developmental Biology	THRAP3	0.114574765	-0.007261543
Developmental Biology	USP9X	0.086251266	-0.007261543
Developmental Biology	WASHC3	0.071063292	-0.007261543
Developmental Biology	BIRC5	0.057147229	-0.007261543
Developmental Biology	CARM1	0.05546665	-0.007261543
Developmental Biology	CREBBP	0.050366539	-0.007261543
Developmental Biology	EP300	0.051449403	-0.007261543
Developmental Biology	FAF1	0.052215974	-0.007261543
Developmental Biology	NCOA3	0.159723545	-0.007261543
Developmental Biology	ID3	0.104573589	-0.007261543
Developmental Biology	NFX1	0.063798443	-0.007261543
Developmental Biology	PCBP1	0.120868843	-0.007261543
Developmental Biology	NCOA2	0.062304409	-0.007261543
Developmental Biology	ZNF148	0.109853912	-0.007261543
Developmental Biology	GATAD2B	0.063803369	-0.007261543
Developmental Biology	KLF13	0.072216384	-0.007261543
Developmental Biology	MPG	0.116448001	-0.007261543
Developmental Biology	NCOA1	0.102270756	-0.007261543
Developmental Biology	TCF3	0.082205298	-0.007261543
Developmental Biology	UBTF	0.079067554	-0.007261543
Developmental Biology	PRDX1	0.075947571	-0.007261543
Developmental Biology	PTGES2	0.084086623	-0.007261543
Developmental Biology	HMGN1	0.067440608	-0.007261543
Developmental Biology	PBX3	0.106248319	-0.007261543
Developmental Biology	HMGA1	0.054535979	-0.007261543
Developmental Biology	PKM	0.099901222	-0.007261543
Developmental Biology	WTAP	0.067886797	-0.007261543
Developmental Biology	CD47	0.089710638	-0.007261543
Developmental Biology	MED1	0.060948464	-0.007261543
Developmental Biology	MED13L	0.131625696	-0.007261543
